country_code,iyear,region,sfi,effect,legit,seceff,secleg,poleff,polleg,ecoeff,ecoleg,soceff,socleg,left_soc_inc,comm_inc,conserv_inc,right_inc,turnout_inc,region_txt,kills,killster,nattacks,armed_assault_type,bomb_exp_type,cit_tar,gov_tar,mil_tar,happiness_score,gdp_per_capita,family,life,freedom,generosity,trust,dystopia,num_arrivals,gr_tour
BGD,2006,,,,,,,,,,,,,,,,,,South Asia,19.0,11.0,23.0,2.0,21.0,13.0,4.0,0.0,,,,,,,,,200000.0,-0.038461538461538436
BGD,2007,,,,,,,,,,,,,,,,,,South Asia,1.0,0.0,9.0,0.0,6.0,2.0,1.0,0.0,,,,,,,,,289000.0,0.44500000000000006
BGD,2008,,,,,,,,,,,,,,,,,,South Asia,4.0,1.0,15.0,5.0,10.0,6.0,1.0,0.0,,,,,,,,,467000.0,0.6159169550173011
BGD,2009,,,,,,,,,,,,,,,,,,South Asia,7.0,2.0,16.0,2.0,10.0,4.0,5.0,0.0,,,,,,,,,267000.0,-0.4282655246252677
BGD,2010,,,,,,,,,,,,,,,,,,South Asia,11.0,2.0,18.0,5.0,12.0,7.0,3.0,0.0,,,,,,,,,303000.0,0.1348314606741574
BGD,2011,,,,,,,,,,,,,,,,,,South Asia,3.0,0.0,7.0,1.0,4.0,3.0,3.0,0.0,,,,,,,,,155000.0,-0.4884488448844885
BGD,2012,,,,,,,,,,,,,,,,,,South Asia,7.0,0.0,17.0,3.0,9.0,3.0,5.0,0.0,,,,,,,,,125000.0,-0.19354838709677424
BGD,2013,,,,,,,,,,,,,,,,,,South Asia,15.0,0.0,136.0,14.0,70.0,30.0,26.0,1.0,,,,,,,,,148000.0,0.18399999999999994
BGD,2014,,,,,,,,,,,,,,,,,,South Asia,37.0,2.0,126.0,18.0,41.0,13.0,61.0,0.0,,,,,,,,,125000.0,-0.15540540540540537
BGD,2015,,,,,,,,,,,,,,,,,,South Asia,85.0,13.0,465.0,30.0,320.0,71.0,57.0,0.0,4.694,0.39753,0.43106000000000005,0.60164,0.4082,0.12569,0.21222,2.51767,,
BGD,2016,,,,,,,,,,,,,,,,,,South Asia,74.0,17.0,87.0,30.0,21.0,41.0,5.0,0.0,4.643,0.54177,0.24749000000000002,0.52989,0.39778,0.12583,0.19132000000000002,2.6090400000000002,,
BGD,2017,,,,,,,,,,,,,,,,,,South Asia,23.0,5.0,38.0,10.0,15.0,11.0,4.0,1.0,4.60799980163574,0.586682975292206,0.735131740570068,0.533241033554077,0.478356659412384,0.17225535213947304,0.123717859387398,1.9787361621856698,,
BGD,2018,,,,,,,,,,,,,,,,,,South Asia,7.0,0.0,31.0,9.0,9.0,11.0,5.0,0.0,,,,,,,,,,
BGR,1982,,,,,,,,,,,,,,,,,,Eastern Europe,2.0,0.0,2.0,,,,,,,,,,,,,,,
BGR,1984,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,
BGR,2018,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,1.0,,,,,,,,,,,,,,,
BHR,1979,,,,,,,,,,,,,,,,,,Middle East & North Africa,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,
BHR,1980,,,,,,,,,,,,,,,,,,Middle East & North Africa,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,
BHR,1991,,,,,,,,,,,,,,,,,,Middle East & North Africa,1.0,0.0,1.0,,,,,,,,,,,,,,,
BHR,1994,,,,,,,,,,,,,,,,,,Middle East & North Africa,0.0,0.0,1.0,,,1.0,0.0,0.0,,,,,,,,,,
BHR,1995,,,,,,,,,,,,,,,,,,Middle East & North Africa,1.0,0.0,7.0,,,0.0,1.0,0.0,,,,,,,,,2311000.0,
BHR,1996,,,,,,,,,,,,,,,,,,Middle East & North Africa,8.0,0.0,16.0,1.0,10.0,2.0,0.0,0.0,,,,,,,,,1988000.0,-0.13976633491994805
BHR,1997,,,,,,,,,,,,,,,,,,Middle East & North Africa,5.0,0.0,11.0,4.0,2.0,3.0,0.0,0.0,,,,,,,,,2600000.0,0.3078470824949697
BHR,2003,,,,,,,,,,,,,,,,,,Middle East & North Africa,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,4844000.0,0.002690954253777633
BHR,2008,,,,,,,,,,,,,,,,,,Middle East & North Africa,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,8631000.0,0.10187667560321723
BHR,2010,,,,,,,,,,,,,,,,,,Middle East & North Africa,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,11952000.0,0.348831960275364
BHR,2011,,,,,,,,,,,,,,,,,,Middle East & North Africa,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,6732000.0,-0.4367469879518072
BHR,2012,,,,,,,,,,,,,,,,,,Middle East & North Africa,4.0,0.0,26.0,6.0,18.0,6.0,0.0,0.0,,,,,,,,,8062000.0,0.1975638740344623
BHR,2013,,,,,,,,,,,,,,,,,,Middle East & North Africa,3.0,1.0,52.0,8.0,33.0,15.0,2.0,0.0,,,,,,,,,9163000.0,0.13656660878193994
BHR,2014,,,,,,,,,,,,,,,,,,Middle East & North Africa,9.0,2.0,42.0,9.0,26.0,15.0,2.0,0.0,,,,,,,,,10452000.0,0.14067445159882142
BHR,2015,,,,,,,,,,,,,,,,,,Middle East & North Africa,5.0,1.0,18.0,3.0,14.0,1.0,0.0,0.0,5.96,1.32376,1.21624,0.74716,0.45492,0.306,0.17362,1.73797,9670000.0,-0.07481821660926136
BHR,2016,,,,,,,,,,,,,,,,,,Middle East & North Africa,1.0,0.0,3.0,1.0,0.0,,,,6.218,1.44024,0.9439700000000001,0.65696,0.47375,0.25772,0.17147,2.27405,10158000.0,0.05046535677352626
BHR,2017,,,,,,,,,,,,,,,,,,Middle East & North Africa,6.0,1.0,18.0,4.0,14.0,6.0,1.0,0.0,6.08699989318848,1.4884122610092199,1.3231104612350502,0.653133034706116,0.536746919155121,0.17266848683357197,0.257042169570923,1.65614938735962,,
BHR,2018,,,,,,,,,,,,,,,,,,Middle East & North Africa,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,
BHS,1976,,,,,,,,,,,,,,,,,,Central America & Caribbean,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,
BHS,1981,,,,,,,,,,,,,,,,,,Central America & Caribbean,0.0,0.0,1.0,,,0.0,1.0,0.0,,,,,,,,,,
BHS,1997,,,,,,,,,,,,,,,,,,Central America & Caribbean,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,1618000.0,-0.009185548071034888
BHS,2013,,,,,,,,,,,,,,,,,,Central America & Caribbean,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,1366000.0,-0.039381153305203975
BIH,1992,,,,,,,,,,,,,,,,,,Eastern Europe,55.0,0.0,21.0,9.0,10.0,2.0,0.0,0.0,,,,,,,,,,
BIH,1994,,,,,,,,,,,,,,,,,,Eastern Europe,3.0,0.0,9.0,4.0,3.0,0.0,1.0,0.0,,,,,,,,,,
BIH,1995,,,,,,,,,,,,,,,,,,Eastern Europe,2.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,,,
BIH,1996,,,,,,,,,,,,,,,,,,Eastern Europe,2.0,0.0,32.0,2.0,27.0,11.0,6.0,0.0,,,,,,,,,,
BIH,1997,,,,,,,,,,,,,,,,,,Eastern Europe,1.0,0.0,35.0,4.0,27.0,5.0,3.0,2.0,,,,,,,,,115000.0,
BIH,1998,,,,,,,,,,,,,,,,,,Eastern Europe,2.0,0.0,9.0,0.0,8.0,3.0,0.0,0.0,,,,,,,,,148000.0,0.28695652173913033
BIH,1999,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,147000.0,-0.006756756756756799
BIH,2000,,,,,,,,,,,,,,,,,,Eastern Europe,1.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,,,,,,,,,171000.0,0.16326530612244894
BIH,2001,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,139000.0,-0.1871345029239766
BIH,2002,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,3.0,0.0,2.0,,,,,,,,,,,,160000.0,0.15107913669064743
BIH,2003,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,1.0,,,1.0,0.0,0.0,,,,,,,,,165000.0,0.03125
BIH,2005,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,217000.0,0.14210526315789473
BIH,2006,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,1.0,,,,,,,,,,,,,,256000.0,0.17972350230414746
BIH,2007,,,,,,,,,,,,,,,,,,Eastern Europe,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,306000.0,0.1953125
BIH,2008,,,,,,,,,,,,,,,,,,Eastern Europe,2.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,322000.0,0.05228758169934644
BIH,2010,,,,,,,,,,,,,,,,,,Eastern Europe,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,365000.0,0.1736334405144695
BIH,2011,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,392000.0,0.07397260273972606
BIH,2013,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,529000.0,0.2050113895216401
BIH,2014,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,536000.0,0.013232514177693666
BIH,2015,,,,,,,,,,,,,,,,,,Eastern Europe,4.0,1.0,6.0,3.0,2.0,0.0,0.0,1.0,,,,,,,,,678000.0,0.2649253731343284
BIH,2018,,,,,,,,,,,,,,,,,,Eastern Europe,0.0,0.0,2.0,,,1.0,0.0,0.0,,,,,,,,,,
BLZ,1980,,,,,,,,,,,,,,,,,,Central America & Caribbean,0.0,0.0,1.0,,,0.0,1.0,0.0,,,,,,,,,,
BLZ,1991,,,,,,,,,,,,,,,,,,Central America & Caribbean,2.0,0.0,2.0,,,,,,,,,,,,,,,
BLZ,1992,,,,,,,,,,,,,,,,,,Central America & Caribbean,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,
BLZ,2000,,,,,,,,,,,,,,,,,,Central America & Caribbean,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,196000.0,0.08287292817679548
BLZ,2013,,,,,,,,,,,,,,,,,,Central America & Caribbean,0.0,0.0,1.0,,,0.0,1.0,0.0,,,,,,,,,294000.0,0.06137184115523464
BOL,1970,,,,,,,,,,,,,,,,,,South America,0.0,0.0,1.0,,,,,,,,,,,,,,,
BOL,1971,,,,,,,,,,,,,,,,,,South America,0.0,0.0,2.0,,,,,,,,,,,,,,,
BOL,1976,,,,,,,,,,,,,,,,,,South America,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,
BOL,1977,,,,,,,,,,,,,,,,,,South America,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,
BOL,1978,,,,,,,,,,,,,,,,,,South America,0.0,0.0,3.0,1.0,2.0,,,,,,,,,,,,,
BOL,1979,,,,,,,,,,,,,,,,,,South America,0.0,0.0,14.0,0.0,14.0,4.0,2.0,1.0,,,,,,,,,,
BOL,1980,,,,,,,,,,,,,,,,,,South America,5.0,0.0,31.0,5.0,15.0,6.0,6.0,1.0,,,,,,,,,,
BOL,1981,,,,,,,,,,,,,,,,,,South America,1.0,0.0,4.0,0.0,3.0,,,,,,,,,,,,,
BOL,1982,,,,,,,,,,,,,,,,,,South America,0.0,0.0,26.0,0.0,22.0,11.0,3.0,2.0,,,,,,,,,,
BOL,1983,,,,,,,,,,,,,,,,,,South America,0.0,0.0,26.0,0.0,23.0,6.0,5.0,0.0,,,,,,,,,,
BOL,1984,,,,,,,,,,,,,,,,,,South America,0.0,0.0,13.0,0.0,9.0,2.0,5.0,0.0,,,,,,,,,,
BOL,1985,,,,,,,,,,,,,,,,,,South America,0.0,0.0,13.0,0.0,9.0,5.0,3.0,0.0,,,,,,,,,,
BOL,1986,,,,,,,,,,,,,,,,,,South America,1.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,,,,,,,,,,
BOL,1987,,,,,,,,,,,,,,,,,,South America,1.0,0.0,14.0,0.0,9.0,0.0,3.0,0.0,,,,,,,,,,
BOL,1988,,,,,,,,,,,,,,,,,,South America,2.0,0.0,11.0,0.0,6.0,0.0,2.0,1.0,,,,,,,,,,
BOL,1989,,,,,,,,,,,,,,,,,,South America,2.0,0.0,40.0,0.0,38.0,4.0,23.0,0.0,,,,,,,,,,
BOL,1990,,,,,,,,,,,,,,,,,,South America,5.0,0.0,10.0,0.0,10.0,2.0,5.0,0.0,,,,,,,,,,
BOL,1991,,,,,,,,,,,,,,,,,,South America,7.0,0.0,28.0,1.0,25.0,1.0,5.0,0.0,,,,,,,,,,
BOL,1992,,,,,,,,,,,,,,,,,,South America,5.0,0.0,37.0,1.0,29.0,5.0,5.0,0.0,,,,,,,,,,
BOL,1994,,,,,,,,,,,,,,,,,,South America,1.0,0.0,8.0,1.0,5.0,1.0,1.0,0.0,,,,,,,,,,
BRA,1970,,,,,,,,,,,,,,,,,,South America,2.0,0.0,6.0,,,,,,,,,,,,,,,
BRA,1971,,,,,,,,,,,,,,,,,,South America,0.0,0.0,3.0,1.0,0.0,,,,,,,,,,,,,
BRA,1972,,,,,,,,,,,,,,,,,,South America,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,
BRA,1973,,,,,,,,,,,,,,,,,,South America,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,
BRA,1976,,,,,,,,,,,,,,,,,,South America,0.0,0.0,5.0,0.0,4.0,2.0,0.0,0.0,,,,,,,,,,
BRA,1977,,,,,,,,,,,,,,,,,,South America,0.0,0.0,1.0,,,,,,,,,,,,,,,
BRA,1978,,,,,,,,,,,,,,,,,,South America,1.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,
BRA,1979,,,,,,,,,,,,,,,,,,South America,4.0,0.0,6.0,2.0,1.0,,,,,,,,,,,,,
BRA,1980,,,,,,,,,,,,,,,,,,South America,19.0,0.0,19.0,5.0,9.0,2.0,5.0,0.0,,,,,,,,,,
BRA,1981,,,,,,,,,,,,,,,,,,South America,2.0,0.0,11.0,0.0,6.0,2.0,1.0,1.0,,,,,,,,,,
BRA,1982,,,,,,,,,,,,,,,,,,South America,27.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,
BRA,1983,,,,,,,,,,,,,,,,,,South America,0.0,0.0,8.0,0.0,5.0,0.0,3.0,0.0,,,,,,,,,,
BRA,1984,,,,,,,,,,,,,,,,,,South America,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,
BRA,1986,,,,,,,,,,,,,,,,,,South America,14.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,
BRA,1987,,,,,,,,,,,,,,,,,,South America,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,
BRA,1988,,,,,,,,,,,,,,,,,,South America,0.0,0.0,1.0,,,0.0,1.0,0.0,,,,,,,,,,
BRA,1989,,,,,,,,,,,,,,,,,,South America,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,
BRA,1990,,,,,,,,,,,,,,,,,,South America,3.0,0.0,7.0,2.0,1.0,1.0,3.0,0.0,,,,,,,,,,
BRA,1991,,,,,,,,,,,,,,,,,,South America,8.0,0.0,20.0,2.0,6.0,3.0,5.0,0.0,,,,,,,,,,
BRA,1992,,,,,,,,,,,,,,,,,,South America,21.0,0.0,21.0,0.0,4.0,7.0,3.0,0.0,,,,,,,,,,
BRA,1994,,,,,,,,,,,,,,,,,,South America,15.0,0.0,18.0,3.0,0.0,1.0,2.0,0.0,,,,,,,,,,
BRB,1976,,,,,,,,,,,,,,,,,,Central America & Caribbean,73.0,0.0,2.0,0.0,2.0,,,,,,,,,,,,,
BRB,1992,,,,,,,,,,,,,,,,,,Central America & Caribbean,3.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,
BRD,1970,,,,,,,,,,,,,,,,,,Western Europe,8.0,0.0,18.0,5.0,5.0,1.0,6.0,0.0,,,,,,,,,,
BRD,1971,,,,,,,,,,,,,,,,,,Western Europe,0.0,0.0,13.0,2.0,7.0,0.0,3.0,0.0,,,,,,,,,,
BRD,1972,,,,,,,,,,,,,,,,,,Western Europe,19.0,6.0,19.0,1.0,13.0,1.0,2.0,1.0,,,,,,,,,,
BRD,1973,,,,,,,,,,,,,,,,,,Western Europe,1.0,0.0,22.0,4.0,8.0,2.0,2.0,0.0,,,,,,,,,,
BRD,1974,,,,,,,,,,,,,,,,,,Western Europe,1.0,0.0,28.0,2.0,12.0,0.0,9.0,0.0,,,,,,,,,,
BRD,1975,,,,,,,,,,,,,,,,,,Western Europe,1.0,0.0,35.0,3.0,23.0,4.0,6.0,0.0,,,,,,,,,,
BRD,1976,,,,,,,,,,,,,,,,,,Western Europe,4.0,0.0,40.0,5.0,15.0,4.0,8.0,0.0,,,,,,,,,,
BRD,1977,,,,,,,,,,,,,,,,,,Western Europe,6.0,0.0,37.0,7.0,15.0,3.0,9.0,0.0,,,,,,,,,,
BRD,1978,,,,,,,,,,,,,,,,,,Western Europe,0.0,0.0,8.0,1.0,4.0,,,,,,,,,,,,,
BRD,1979,,,,,,,,,,,,,,,,,,Western Europe,0.0,0.0,15.0,1.0,6.0,2.0,1.0,0.0,,,,,,,,,,
BRD,1980,,,,,,,,,,,,,,,,,,Western Europe,16.0,0.0,16.0,0.0,7.0,2.0,2.0,0.0,,,,,,,,,,
BRD,1981,,,,,,,,,,,,,,,,,,Western Europe,2.0,0.0,24.0,0.0,9.0,1.0,5.0,0.0,,,,,,,,,,
BRD,1982,,,,,,,,,,,,,,,,,,Western Europe,5.0,0.0,19.0,0.0,14.0,2.0,0.0,0.0,,,,,,,,,,
BRD,1983,,,,,,,,,,,,,,,,,,Western Europe,2.0,0.0,3.0,0.0,3.0,,,,,,,,,,,,,
BRD,1984,,,,,,,,,,,,,,,,,,Western Europe,0.0,0.0,13.0,0.0,7.0,1.0,1.0,1.0,,,,,,,,,,
BRD,1985,,,,,,,,,,,,,,,,,,Western Europe,6.0,1.0,40.0,0.0,28.0,3.0,1.0,1.0,,,,,,,,,,
BRD,1986,,,,,,,,,,,,,,,,,,Western Europe,9.0,0.0,43.0,1.0,27.0,6.0,4.0,2.0,,,,,,,,,,
BRD,1987,,,,,,,,,,,,,,,,,,Western Europe,2.0,0.0,13.0,0.0,6.0,1.0,1.0,0.0,,,,,,,,,,
BRD,1988,,,,,,,,,,,,,,,,,,Western Europe,0.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0,,,,,,,,,,
BRD,1989,,,,,,,,,,,,,,,,,,Western Europe,2.0,0.0,15.0,0.0,4.0,1.0,2.0,1.0,,,,,,,,,,
BRD,1990,,,,,,,,,,,,,,,,,,Western Europe,0.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,,,,,,,,,,
BRN,1972,,,,,,,,,,,,,,,,,,Southeast Asia,0.0,0.0,5.0,,,,,,,,,,,,,,,
BRN,1992,,,,,,,,,,,,,,,,,,Southeast Asia,0.0,0.0,1.0,,,,,,,,,,,,,,,
BTN,2006,,,,,,,,,,,,,,,,,,South Asia,4.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,17300.0,0.2720588235294117
BTN,2008,,,,,,,,,,,,,,,,,,South Asia,5.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,,,,,,,,,28000.0,0.33333333333333326
BTN,2011,,,,,,,,,,,,,,,,,,South Asia,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,66000.0,0.6097560975609757
BTN,2014,,,,,,,,,,,,,,,,,,South Asia,0.0,0.0,1.0,,,1.0,0.0,0.0,,,,,,,,,133000.0,0.14655172413793105
BWA,1974,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,1.0,0.0,1.0,,,1.0,0.0,0.0,,,,,,,,,,
BWA,1985,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,
BWA,1987,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,
BWA,1988,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,1.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,,,,,,,,,,
BWA,1989,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,0.0,0.0,2.0,0.0,2.0,,,,,,,,,,,,,
BWA,1990,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,
BWA,1995,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,0.0,0.0,1.0,,,,,,,,,,,,,,521000.0,
CHE,2018,,,,,,,,,,,,,,,,,,Western Europe,0.0,0.0,1.0,,,,,,,,,,,,,,,
CHL,1973,,,,,,,,,,,,,,,,,,South America,0.0,0.0,7.0,0.0,5.0,1.0,1.0,1.0,,,,,,,,,,
CHL,1976,,,,,,,,,,,,,,,,,,South America,0.0,0.0,2.0,1.0,1.0,,,,,,,,,,,,,
CHL,1977,,,,,,,,,,,,,,,,,,South America,0.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,,,,,,,,,,
CHL,1978,,,,,,,,,,,,,,,,,,South America,0.0,0.0,7.0,0.0,4.0,1.0,3.0,0.0,,,,,,,,,,
CHL,1979,,,,,,,,,,,,,,,,,,South America,6.0,0.0,48.0,5.0,35.0,8.0,6.0,0.0,,,,,,,,,,
CHL,1980,,,,,,,,,,,,,,,,,,South America,6.0,0.0,41.0,9.0,15.0,2.0,4.0,0.0,,,,,,,,,,
CHL,1981,,,,,,,,,,,,,,,,,,South America,18.0,0.0,33.0,7.0,10.0,4.0,3.0,0.0,,,,,,,,,,
CHL,1982,,,,,,,,,,,,,,,,,,South America,2.0,1.0,21.0,2.0,16.0,2.0,2.0,0.0,,,,,,,,,,
CHL,1983,,,,,,,,,,,,,,,,,,South America,15.0,0.0,106.0,12.0,75.0,10.0,7.0,0.0,,,,,,,,,,
CHL,1984,,,,,,,,,,,,,,,,,,South America,35.0,3.0,556.0,46.0,461.0,45.0,32.0,1.0,,,,,,,,,,
CHL,1985,,,,,,,,,,,,,,,,,,South America,30.0,1.0,227.0,11.0,191.0,26.0,31.0,2.0,,,,,,,,,,
CHL,1986,,,,,,,,,,,,,,,,,,South America,20.0,1.0,238.0,18.0,184.0,19.0,15.0,1.0,,,,,,,,,,
CHL,1987,,,,,,,,,,,,,,,,,,South America,9.0,0.0,167.0,32.0,119.0,26.0,24.0,0.0,,,,,,,,,,
CHL,1988,,,,,,,,,,,,,,,,,,South America,16.0,1.0,178.0,23.0,137.0,25.0,28.0,2.0,,,,,,,,,,
CHL,1989,,,,,,,,,,,,,,,,,,South America,17.0,0.0,140.0,16.0,96.0,11.0,19.0,2.0,,,,,,,,,,
CHL,1990,,,,,,,,,,,,,,,,,,South America,7.0,0.0,153.0,13.0,124.0,18.0,17.0,4.0,,,,,,,,,,
CHL,1991,,,,,,,,,,,,,,,,,,South America,16.0,0.0,123.0,17.0,86.0,6.0,18.0,2.0,,,,,,,,,,
CHL,1992,,,,,,,,,,,,,,,,,,South America,12.0,0.0,111.0,14.0,84.0,9.0,19.0,0.0,,,,,,,,,,
CHL,1994,,,,,,,,,,,,,,,,,,South America,0.0,0.0,15.0,1.0,12.0,1.0,3.0,0.0,,,,,,,,,,
CHN,1989,,,,,,,,,,,,,,,,,,East Asia,20.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,
CHN,1990,,,,,,,,,,,,,,,,,,East Asia,2.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,
CHN,1991,,,,,,,,,,,,,,,,,,East Asia,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,
CHN,1992,,,,,,,,,,,,,,,,,,East Asia,9.0,0.0,5.0,0.0,2.0,,,,,,,,,,,,,
CHN,1994,,,,,,,,,,,,,,,,,,East Asia,18.0,0.0,13.0,2.0,5.0,2.0,1.0,0.0,,,,,,,,,,
CMR,1991,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,36.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,,,,,,,,,,
CMR,1992,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,6.0,0.0,6.0,1.0,0.0,,,,,,,,,,,,,
CMR,1994,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,22.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,
CMR,1995,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,5.0,0.0,2.0,,,1.0,0.0,0.0,,,,,,,,,,
CMR,1998,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,
CMR,2007,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,31.0,10.0,1.0,,,0.0,0.0,1.0,,,,,,,,,477000.0,0.05764966740576494
CMR,2008,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,487000.0,0.020964360587002018
CMR,2009,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,0.0,0.0,1.0,,,1.0,0.0,0.0,,,,,,,,,498000.0,0.022587268993839782
CMR,2010,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,5.0,1.0,3.0,2.0,0.0,,,,,,,,,,,,573000.0,0.1506024096385543
CMR,2011,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,4.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,,604000.0,0.054101221640488584
CMR,2013,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,7.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,783000.0,-0.041615667074663354
CMR,2014,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,530.0,332.0,57.0,20.0,7.0,42.0,4.0,4.0,,,,,,,,,822000.0,0.04980842911877392
CMR,2015,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,551.0,142.0,74.0,18.0,24.0,58.0,3.0,8.0,4.252,0.4225,0.8876700000000001,0.23401999999999998,0.49309,0.05786,0.20618000000000003,1.95071,,
CMR,2016,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,237.0,71.0,49.0,10.0,29.0,34.0,0.0,0.0,4.513,0.5249699999999999,0.62542,0.12697999999999998,0.42736,0.06126,0.2268,2.5198,,
CMR,2017,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,214.0,69.0,92.0,11.0,50.0,48.0,3.0,0.0,4.69500017166138,0.564305365085602,0.946018218994141,0.132892116904259,0.430388748645782,0.23629845678806302,0.0513066314160824,2.3336455821991,,
CMR,2018,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,240.0,105.0,204.0,69.0,11.0,68.0,46.0,10.0,,,,,,,,,,
COD,1997,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,8.0,0.0,1.0,,,0.0,1.0,0.0,,,,,,,,,30000.0,-0.18918918918918914
